fecha_inicio,categoria_delito,nombre_sec
2025-01-28,Robo de vehículo sin violencia,PANTITLAN
2025-01-21,Robo de vehículo sin violencia,PANTITLAN
2024-12-30,Robo de vehículo sin violencia,PANTITLAN
2025-03-28,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-02-16,Robo a transeúnte en vía pública con violencia,PANTITLAN
2025-03-05,Robo a transeúnte en vía pública con violencia,PANTITLAN
2025-03-04,Robo a transeúnte en vía pública con violencia,PANTITLAN
2025-03-09,Robo de vehículo sin violencia,PANTITLAN
2024-12-28,Robo a transeúnte en vía pública con violencia,PANTITLAN
2024-12-26,Robo de vehículo sin violencia,PANTITLAN
2025-01-11,Robo de vehículo sin violencia,PANTITLAN
2025-01-27,Robo de vehículo sin violencia,PANTITLAN
2025-03-26,Robo a transeúnte en vía pública con violencia,PANTITLAN
2025-02-05,Robo de vehículo sin violencia,PANTITLAN
2025-02-11,Robo a transeúnte en vía pública con violencia,PANTITLAN
2025-01-30,Robo de vehículo con violencia,PANTITLAN
2025-03-17,Robo a transeúnte en vía pública con violencia,PANTITLAN
2025-01-03,Robo a negocio con violencia,PANTITLAN
2025-04-09,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-04-02,Robo de vehículo sin violencia,TLACOTAL
2025-02-18,Robo a repartidor con y sin violencia,TLACOTAL
2024-12-27,Robo a negocio con violencia,PANTITLAN
2025-04-03,Robo de vehículo sin violencia,PANTITLAN
2025-01-26,Robo a transeúnte en vía pública con violencia,PANTITLAN
2025-03-30,Robo de vehículo sin violencia,PANTITLAN
2025-04-09,Robo a transeúnte en vía pública con violencia,PANTITLAN
2025-02-09,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-01-11,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-01-14,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-04-11,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-03-17,Robo a negocio con violencia,TLACOTAL
2025-03-13,Robo a pasajero a bordo de microbús con y sin violencia,TLACOTAL
2025-02-23,Robo a transeúnte en vía pública con violencia,TLACOTAL
2024-12-31,Robo de vehículo sin violencia,TLACOTAL
2025-04-10,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-04-03,Robo a transeúnte en vía pública con violencia,TLACOTAL
2024-12-22,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-01-18,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-01-18,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-01-29,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-03-19,Robo de vehículo con violencia,TLACOTAL
2025-02-19,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-01-23,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-03-06,Robo de vehículo sin violencia,TLACOTAL
2024-12-20,Robo de vehículo sin violencia,TLACOTAL
2025-04-01,Robo a negocio con violencia,TLACOTAL
2025-02-23,Robo de vehículo sin violencia,TLACOTAL
2025-03-28,Robo de vehículo sin violencia,TLACOTAL
2025-03-11,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-03-06,Robo de vehículo sin violencia,TLACOTAL
2025-01-16,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-02-26,Robo de vehículo sin violencia,TLACOTAL
2025-02-27,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-04-04,Robo de vehículo sin violencia,TLACOTAL
2025-03-25,Robo de vehículo sin violencia,TLACOTAL
2025-01-27,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-02-06,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-02-25,Robo de vehículo con violencia,TLACOTAL
2025-02-28,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-03-23,Robo de vehículo sin violencia,TLACOTAL
2025-04-14,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-04-13,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-02-12,Robo a negocio con violencia,TLACOTAL
2025-04-08,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-03-14,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-02-01,Robo a transeúnte en vía pública con violencia,TLACOTAL
2024-12-24,Robo de vehículo sin violencia,TLACOTAL
2025-04-15,Robo de vehículo sin violencia,TLACOTAL
2025-04-08,Robo de vehículo sin violencia,TLACOTAL
2025-01-11,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-04-05,Robo a transeúnte en vía pública con violencia,TLACOTAL
2024-12-24,Robo a transeúnte en vía pública con violencia,TLACOTAL
2024-12-31,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-01-23,Robo a casa habitación con violencia,TLACOTAL
2025-04-06,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-01-30,Robo de vehículo sin violencia,PANTITLAN
2025-02-10,Robo a transeúnte en vía pública con violencia,PANTITLAN
2025-02-24,Robo de vehículo sin violencia,PANTITLAN
2025-01-10,Robo de vehículo sin violencia,PANTITLAN
2025-03-30,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-03-23,Lesiones dolosas por disparo de arma de fuego,TLACOTAL
2025-03-09,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-02-28,Robo de vehículo con violencia,TLACOTAL
2025-01-11,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-04-10,Robo de vehículo sin violencia,TLACOTAL
2025-04-11,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-04-11,Robo a repartidor con y sin violencia,TLACOTAL
2025-03-10,Robo de vehículo con violencia,TLACOTAL
2025-01-25,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-03-16,Robo de vehículo sin violencia,TLACOTAL
2025-04-06,Robo de vehículo sin violencia,TLACOTAL
2024-12-26,Robo a negocio con violencia,TLACOTAL
2025-02-03,Robo a negocio con violencia,TLACOTAL
2025-03-28,Robo a negocio con violencia,TLACOTAL
2025-04-07,Robo a transeúnte en vía pública con violencia,ARENAL
2025-03-04,Robo a transeúnte en vía pública con violencia,ARENAL
2025-03-06,Robo de vehículo sin violencia,ARENAL
2025-03-07,Robo de vehículo con violencia,ARENAL
2025-01-27,Robo a transeúnte en vía pública con violencia,ARENAL
2025-02-28,Robo a transeúnte en vía pública con violencia,ARENAL
2025-01-17,Robo de vehículo sin violencia,ARENAL
2024-12-26,Robo a transeúnte en vía pública con violencia,ARENAL
2025-01-02,Robo a transeúnte en vía pública con violencia,ARENAL
2025-01-21,Robo a transeúnte en vía pública con violencia,ARENAL
2025-04-09,Robo de vehículo sin violencia,ARENAL
2025-03-21,Robo a transeúnte en vía pública con violencia,ARENAL
2025-01-07,Robo de vehículo sin violencia,CONSULADO
2025-02-25,Robo a transeúnte en vía pública con violencia,ARENAL
2025-03-27,Robo de vehículo sin violencia,ARENAL
2025-01-11,Robo a negocio con violencia,ARENAL
2025-01-21,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-04-01,Robo de vehículo con violencia,TLACOTAL
2025-03-05,Homicidio doloso,ARENAL
2025-02-10,Robo a transeúnte en vía pública con violencia,CONGRESO
2025-03-01,Robo a transeúnte en vía pública con violencia,CONGRESO
2025-03-04,Robo de vehículo sin violencia,TLACOTAL
2025-04-15,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-04-09,Robo de vehículo sin violencia,TLACOTAL
2025-03-31,Robo a pasajero a bordo del metro con violencia,TLACOTAL
2024-12-24,Robo de vehículo sin violencia,TLACOTAL
2024-12-18,Robo a transeúnte en vía pública con violencia,TLACOTAL
2025-02-19,Homicidio doloso,TLACOTAL
2025-03-29,Robo a transeúnte en vía pública con violencia,CONGRESO
2025-04-15,Robo a transeúnte en vía pública con violencia,CONGRESO
2025-01-08,Homicidio doloso,CONGRESO
2025-01-20,Lesiones dolosas por disparo de arma de fuego,CONGRESO
2025-01-27,Robo a transeúnte en vía pública con violencia,CONGRESO
2025-01-25,Robo a transeúnte en vía pública con violencia,CONGRESO
2025-02-07,Robo a transeúnte en vía pública con violencia,CONGRESO
2025-02-19,Robo a transeúnte en vía pública con violencia,CONGRESO
2025-01-19,Homicidio doloso,CONGRESO
2025-02-02,Homicidio doloso,CONGRESO
2025-04-06,Robo a transeúnte en vía pública con violencia,CONGRESO
2025-03-12,Robo a negocio con violencia,Sin Sector
2025-04-10,Robo de vehículo sin violencia,CONGRESO
2025-03-31,Robo a transeúnte en vía pública con violencia,CONGRESO
2025-04-11,Robo a transeúnte en vía pública con violencia,CONGRESO
2024-12-26,Robo a transeúnte en vía pública con violencia,CONGRESO
2025-01-05,Robo a transeúnte en vía pública con violencia,CONGRESO
2025-04-09,Robo a transeúnte en vía pública con violencia,CONGRESO
2025-04-05,Robo a transeúnte en vía pública con violencia,CONGRESO
2025-04-09,Robo a transeúnte en vía pública con violencia,CONSULADO
2025-04-13,Robo a transeúnte en vía pública con violencia,CONSULADO
2025-04-10,Lesiones dolosas por disparo de arma de fuego,CONSULADO
2025-04-14,Homicidio doloso,CONSULADO
2025-01-25,Robo a pasajero a bordo de microbús con y sin violencia,CONSULADO
2025-03-23,Robo a transeúnte en vía pública con violencia,CONSULADO
2025-04-12,Robo a repartidor con y sin violencia,CONSULADO
2025-02-13,Robo a transeúnte en vía pública con violencia,CONSULADO
2025-04-15,Robo a transeúnte en vía pública con violencia,CONSULADO
2025-02-25,Robo a transeúnte en vía pública con violencia,CONSULADO
2025-02-04,Robo a transeúnte en vía pública con violencia,CONSULADO
2025-01-17,Robo a transeúnte en vía pública con violencia,CONSULADO
2025-02-06,Robo de vehículo sin violencia,CONSULADO
2025-02-26,Robo a transeúnte en vía pública con violencia,CONSULADO
2024-12-31,Robo de vehículo sin violencia,CONSULADO
2024-12-28,Robo a transeúnte en vía pública con violencia,CONSULADO
2025-03-10,Robo de vehículo sin violencia,CONSULADO
2025-03-23,Robo de vehículo sin violencia,CONSULADO
2025-03-20,Robo de vehículo sin violencia,CONSULADO
2025-03-15,Homicidio doloso,CONSULADO
2025-03-21,Lesiones dolosas por disparo de arma de fuego,CONSULADO
2024-12-28,Robo de vehículo sin violencia,CONSULADO
2025-04-01,Robo de vehículo con violencia,CONSULADO
2025-01-15,Homicidio doloso,CONSULADO
2025-01-07,Robo a transeúnte en vía pública con violencia,CONSULADO
2025-01-13,Robo a transeúnte en vía pública con violencia,CONGRESO
2025-03-27,Robo a transeúnte en vía pública con violencia,CONSULADO
2025-03-30,Robo de vehículo sin violencia,CONSULADO
2025-03-31,Robo de vehículo sin violencia,MERCED-BALBUENA
2025-04-16,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-03-13,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-03-01,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-04-14,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-03-26,Robo de vehículo sin violencia,MERCED-BALBUENA
2024-12-20,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-02-19,Robo de vehículo sin violencia,MERCED-BALBUENA
2025-02-26,Robo de vehículo sin violencia,MERCED-BALBUENA
2024-12-18,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-04-15,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-02-27,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-02-02,Robo de vehículo sin violencia,MERCED-BALBUENA
2025-01-21,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-04-07,Robo de vehículo sin violencia,MERCED-BALBUENA
2025-03-24,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-02-20,Robo de vehículo sin violencia,MERCED-BALBUENA
2025-03-05,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-02-07,Robo de vehículo sin violencia,MERCED-BALBUENA
2025-03-20,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-03-30,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2024-12-20,Robo de vehículo sin violencia,MERCED-BALBUENA
2025-01-03,Robo a negocio con violencia,MERCED-BALBUENA
2025-01-29,Robo de vehículo sin violencia,MERCED-BALBUENA
2025-03-10,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-01-26,Robo de vehículo sin violencia,MERCED-BALBUENA
2025-04-15,Robo de vehículo sin violencia,MERCED-BALBUENA
2025-03-31,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-02-12,Robo de vehículo con violencia,MERCED-BALBUENA
2025-04-14,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-02-03,Robo a negocio con violencia,MERCED-BALBUENA
2025-04-04,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-02-15,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-02-19,Robo de vehículo sin violencia,CONGRESO
2025-02-11,Robo a transeúnte en vía pública con violencia,CONGRESO
2025-01-12,Robo a transeúnte en vía pública con violencia,CONGRESO
2024-12-30,Robo a transeúnte en vía pública con violencia,CONGRESO
2025-01-21,Robo a transeúnte en vía pública con violencia,CONGRESO
2025-01-18,Robo a transeúnte en vía pública con violencia,CONGRESO
2025-03-05,Robo a repartidor con y sin violencia,CONSULADO
2025-02-11,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-03-03,Homicidio doloso,MERCED-BALBUENA
2025-04-15,Robo de vehículo sin violencia,MERCED-BALBUENA
2025-02-27,Robo de vehículo sin violencia,MERCED-BALBUENA
2025-02-21,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-04-03,Robo de vehículo con violencia,MERCED-BALBUENA
2025-01-17,Robo a negocio con violencia,MERCED-BALBUENA
2025-01-29,Robo de vehículo sin violencia,MERCED-BALBUENA
2024-12-27,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-01-29,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-02-18,Robo de vehículo sin violencia,MOCTEZUMA
2025-01-15,Robo de vehículo sin violencia,MOCTEZUMA
2025-03-27,Robo de vehículo sin violencia,MOCTEZUMA
2025-02-02,Robo de vehículo sin violencia,MOCTEZUMA
2025-01-27,Robo de vehículo sin violencia,MOCTEZUMA
2025-02-24,Robo a transeúnte en vía pública con violencia,MOCTEZUMA
2025-01-28,Robo a transeúnte en vía pública con violencia,MOCTEZUMA
2025-01-17,Robo a transeúnte en vía pública con violencia,MOCTEZUMA
2025-02-02,Robo de vehículo sin violencia,MOCTEZUMA
2025-04-11,Robo de vehículo sin violencia,MOCTEZUMA
2025-01-28,Robo a negocio con violencia,MOCTEZUMA
2025-02-15,Robo a negocio con violencia,MOCTEZUMA
2025-02-08,Robo de vehículo sin violencia,MOCTEZUMA
2025-03-11,Robo a transeúnte en vía pública con violencia,MOCTEZUMA
2025-03-31,Robo de vehículo sin violencia,MOCTEZUMA
2025-02-08,Robo a transeúnte en vía pública con violencia,MOCTEZUMA
2025-03-21,Robo a transeúnte en vía pública con violencia,MOCTEZUMA
2025-04-01,Robo de vehículo con violencia,MOCTEZUMA
2025-02-14,Robo de vehículo sin violencia,MOCTEZUMA
2025-02-05,Robo de vehículo sin violencia,MOCTEZUMA
2024-12-20,Robo de vehículo sin violencia,MOCTEZUMA
2025-02-06,Robo a casa habitación con violencia,MOCTEZUMA
2025-02-18,Robo a casa habitación con violencia,MOCTEZUMA
2025-01-11,Robo a negocio con violencia,MOCTEZUMA
2025-02-17,Robo de vehículo con violencia,MOCTEZUMA
2025-02-21,Robo a transeúnte en vía pública con violencia,MOCTEZUMA
2025-01-06,Robo de vehículo sin violencia,MOCTEZUMA
2025-03-29,Robo a transeúnte en vía pública con violencia,MOCTEZUMA
2025-02-25,Robo a pasajero a bordo de microbús con y sin violencia,MOCTEZUMA
2025-04-14,Robo a negocio con violencia,MOCTEZUMA
2025-04-03,Robo a transeúnte en vía pública con violencia,MOCTEZUMA
2024-12-30,Robo a transeúnte en vía pública con violencia,MOCTEZUMA
2025-03-29,Robo a transeúnte en vía pública con violencia,MERCED-BALBUENA
2025-01-15,Robo a repartidor con y sin violencia,MERCED-BALBUENA
2025-02-28,Robo de vehículo sin violencia,MOCTEZUMA
2025-03-13,Robo a transeúnte en vía pública con violencia,MOCTEZUMA
2025-03-01,Robo a negocio con violencia,MOCTEZUMA
2025-01-03,Robo de vehículo con violencia,MOCTEZUMA
2025-03-08,Robo de vehículo sin violencia,MOCTEZUMA
2025-01-15,Robo a transeúnte en vía pública con violencia,MOCTEZUMA
2025-03-24,Robo de vehículo sin violencia,MOCTEZUMA
2024-12-19,Robo a negocio con violencia,MOCTEZUMA
2025-01-08,Robo de vehículo sin violencia,MOCTEZUMA
2025-03-07,Robo a transeúnte en vía pública con violencia,MOCTEZUMA
2025-02-25,Robo a casa habitación con violencia,MOCTEZUMA
2024-12-24,Robo de vehículo sin violencia,MOCTEZUMA
2025-02-16,Homicidio doloso,MOCTEZUMA
2025-03-01,Robo de vehículo sin violencia,MOCTEZUMA
2024-12-31,Robo de vehículo sin violencia,MOCTEZUMA
2025-02-09,Homicidio doloso,MOCTEZUMA
2025-03-10,Homicidio doloso,MOCTEZUMA
2025-01-11,Robo a negocio con violencia,MOCTEZUMA
2025-01-03,Robo a negocio con violencia,MOCTEZUMA
2025-01-25,Homicidio doloso,MOCTEZUMA
2025-01-28,Robo a transeúnte en vía pública con violencia,MOCTEZUMA
2024-12-28,Robo a negocio con violencia,MOCTEZUMA
2025-01-07,Robo a transeúnte en vía pública con violencia,MOCTEZUMA
2025-01-09,Homicidio doloso,ZARAGOZA
2024-12-30,Homicidio doloso,ABASTO-REFORMA
2025-03-18,Robo de vehículo sin violencia,MOCTEZUMA
2025-03-27,Lesiones dolosas por disparo de arma de fuego,MOCTEZUMA
2025-03-04,Robo de vehículo sin violencia,MOCTEZUMA
2025-02-24,Robo de vehículo sin violencia,MOCTEZUMA
2025-04-10,Robo a pasajero a bordo del metro con violencia,MOCTEZUMA
2024-12-31,Robo de vehículo sin violencia,MOCTEZUMA
2025-01-09,Homicidio doloso,ZARAGOZA
2025-02-26,Robo de vehículo sin violencia,ZARAGOZA
2025-03-30,Robo de vehículo con violencia,ZARAGOZA
2025-02-09,Robo a transeúnte en vía pública con violencia,ZARAGOZA
2025-02-09,Robo de vehículo sin violencia,ZARAGOZA
2025-03-30,Robo a transeúnte en vía pública con violencia,ZARAGOZA
2025-02-08,Robo de vehículo sin violencia,ZARAGOZA
2025-02-15,Robo de vehículo sin violencia,ZARAGOZA
2025-03-26,Robo a transeúnte en vía pública con violencia,ZARAGOZA
2025-01-06,Robo a transeúnte en vía pública con violencia,ABASTO-REFORMA
2024-12-31,Robo a transeúnte en vía pública con violencia,ABASTO-REFORMA
2025-02-04,Robo de vehículo sin violencia,MOCTEZUMA
2025-03-24,Robo de vehículo sin violencia,MOCTEZUMA
2025-03-14,Robo a transeúnte en vía pública con violencia,MOCTEZUMA
2025-03-06,Robo a negocio con violencia,MOCTEZUMA
